Date,Open,High,Low,Close,Adj Close,Volume
2019-05-02,291.679993,292.700012,289.519989,291.179993,277.197937,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,279.911072,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,278.759155,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,274.103973,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,273.723206,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,272.894958,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,274.265839,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,267.373505,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,269.791534,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,271.371826,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,273.885071,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,272.114380,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,270.315094,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,272.752136,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,271.914429,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,268.592010,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,269.201263,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,266.697571,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,264.907806,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,265.631317,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,262.051880,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,261.385559,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,267.059357,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,269.372589,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,271.124268,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,273.837433,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,275.094025,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,275.027405,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,274.541870,47096300
2019-06-13,289.399994,289.980011,288.619995,289.579987,275.674744,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,275.370087,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,275.474792,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,278.359314,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,278.987701,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,281.653198,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,281.243713,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,280.899445,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,278.144348,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,277.866943,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,278.852203,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,280.287109,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,282.831757,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,283.568329,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,285.835480,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,285.510254,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,283.941437,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,284.295380,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,285.653717,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,286.323364,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,287.605255,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,287.700928,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,286.773010,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,284.821533,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,285.864166,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,284.276245,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,284.974548,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,287.012146,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,288.360931,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,286.983368,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,288.906189,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,288.380066,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,287.672211,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,284.524933,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,282.047302,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,279.923615,116749700
2019-08-05,288.089996,288.209991,281.720001,283.820007,271.505463,178745400
2019-08-06,285.910004,288.040009,284.279999,287.799988,275.312775,120711700
2019-08-07,284.399994,288.820007,282.040009,287.970001,275.475403,140572300
2019-08-08,289.619995,293.619995,289.010010,293.619995,280.880249,87713900
2019-08-09,292.579987,293.239990,289.649994,291.619995,278.967041,93730000
2019-08-12,289.959991,291.609985,287.019989,288.070007,275.571075,65527600
2019-08-13,287.739990,294.149994,287.359985,292.549988,279.856659,94299800
2019-08-14,288.070007,288.739990,283.760010,283.899994,271.581940,135622100
2019-08-15,284.880005,285.640015,282.390015,284.649994,272.299438,99556600
2019-08-16,286.480011,289.329987,284.709991,288.850006,276.317230,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,279.646210,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,277.503418,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,279.761017,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,279.674927,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,272.490784,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,275.504120,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,274.423126,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,276.355530,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,279.885345,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,279.761017,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,278.125214,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,281.282074,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,284.898041,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,285.118011,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,285.261566,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,285.194580,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,287.222595,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,288.217499,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,288.026123,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,287.136536,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,287.863495,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,288.035736,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,288.016541,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,286.655762,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,286.588470,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,284.339661,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,286.021484,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,285.425659,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,283.887970,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,285.204620,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,281.812134,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,276.834045,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,279.102081,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,282.878967,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,281.658356,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,277.285767,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,279.918945,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,281.812134,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,284.733704,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,284.416565,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,287.232391,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,286.771088,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,287.616791,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,286.357819,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,288.299072,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,287.357300,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,288.193390,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,288.664307,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,289.846405,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,291.480103,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,291.393616,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,292.287415,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,291.508942,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,294.209473,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,295.391541,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,295.064758,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,295.131989,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,296.169983,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,296.900360,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,296.333313,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,296.957947,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,297.054108,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,297.486542,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,299.639282,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,299.860291,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,299.773804,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,298.658997,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,298.178436,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,298.841614,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,301.157715,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,301.840027,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,303.185425,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,302.061035,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,299.495117,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,297.486542,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,299.322083,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,299.860291,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,302.599213,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,301.647827,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,301.311432,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,302.166779,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,304.771210,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,304.953766,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,307.048706,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,307.116089,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,307.135284,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,308.394226,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,309.746307,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,310.219513,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,310.229187,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,311.880585,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,311.803314,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,310.084259,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,310.837555,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,313.744507,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,311.368713,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,312.556610,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,311.677795,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,313.338928,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,315.463501,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,314.555756,53029300
2020-01-13,326.390015,327.959991,325.920013,327.950012,316.719055,47086800
2020-01-14,327.470001,328.619995,326.839996,327.450012,316.236176,62832800
2020-01-15,327.350006,329.019989,327.260010,328.190002,316.950836,72056600
2020-01-16,329.700012,330.920013,329.450012,330.920013,319.587372,54050300
2020-01-17,331.700012,332.179993,330.850006,331.950012,320.582062,95846000
2020-01-21,330.899994,332.179993,330.820007,331.299988,319.954285,77742400
2020-01-22,332.239990,332.950012,331.170013,331.339996,319.992920,48914900
2020-01-23,330.630005,332.170013,329.410004,331.720001,320.359924,51963000
2020-01-24,332.440002,332.529999,327.359985,328.769989,317.510925,87578400
2020-01-27,323.029999,325.119995,322.660004,323.500000,312.421417,84062500
2020-01-28,325.059998,327.850006,323.600006,326.890015,315.695343,63834000
2020-01-29,328.380005,328.630005,326.399994,326.619995,315.434540,53888900
2020-01-30,324.359985,327.910004,323.540009,327.679993,316.458282,75491800
2020-01-31,327.000000,327.170013,320.730011,321.730011,310.712006,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,313.020172,69083000
2020-02-04,328.070007,330.010010,327.720001,329.059998,317.791046,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,321.460846,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,322.542480,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,320.823486,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,323.218536,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,323.778687,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,325.864746,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,325.517059,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,326.038574,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,325.198364,57226200
2020-02-19,337.790009,339.079987,337.480011,338.339996,326.753235,48814700
2020-02-20,337.739990,338.640015,333.679993,336.950012,325.410828,74163400
2020-02-21,335.470001,335.809998,332.579987,333.480011,322.059662,113788200
2020-02-24,323.140015,333.559998,321.239990,322.420013,311.378418,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,301.943024,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,300.832397,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,287.321503,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,286.114288,384975800
2020-03-02,298.209991,309.160004,294.459991,309.089996,298.504913,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,289.957977,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,302.145844,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,292.101929,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,287.273193,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,264.838715,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,278.542786,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,264.964294,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,239.613205,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,260.096863,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,231.636124,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,244.142609,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,231.780960,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,232.273468,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,222.263840,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,216.580978,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,236.203888,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,239.739914,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,253.738312,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,246.180527,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,254.175446,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,250.386856,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,239.118225,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,244.635941,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,241.099945,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,257.293671,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,257.556000,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,266.201752,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,270.252625,189999200
2020-04-13,277.140015,277.510010,271.410004,275.660004,267.785248,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,275.682983,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,269.825226,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,271.126953,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,278.451508,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,273.545776,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,265.240082,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,271.126953,92951600
2020-04-23,280.489990,283.940002,278.750000,279.079987,271.107483,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,274.886383,85063200
2020-04-27,285.119995,288.269989,284.619995,287.049988,278.849792,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,277.567566,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,284.833862,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,282.181824,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,274.711548,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,275.469269,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,278.014343,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,276.129822,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,279.461823,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,284.085815,76452400
2020-05-11,290.339996,294.000000,289.880005,292.500000,284.144135,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,278.480682,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,273.555511,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,276.829254,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,278.101868,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,286.572723,119703800
2020-05-19,294.350006,296.209991,291.950012,291.970001,283.629272,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,288.447571,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,286.456146,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,287.000153,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,290.536133,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,294.859009,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,294.315002,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,295.626465,119090800
2020-06-01,303.619995,306.209991,303.059998,305.549988,296.821320,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,299.279053,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,303.261871,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,302.465363,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,310.217438,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,313.967163,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,311.625977,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,309.887115,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,292.022461,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,295.519623,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,298.278503,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,304.019623,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,302.756805,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,302.873352,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,301.142487,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,303.074341,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,304.469604,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,296.703003,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,299.883820,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,292.761078,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,297.063965,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,300.869232,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,302.976776,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,304.645264,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,309.348145,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,306.157623,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,308.499268,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,306.743011,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,309.875031,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,307.191864,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,311.172729,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,314.031586,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,312.997345,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,313.904694,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,316.441559,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,317.114777,57292200
2020-07-22,324.619995,327.200012,324.500000,326.859985,318.919800,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,315.114594,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,313.085114,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,315.368256,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,313.368103,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,317.222137,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,316.090271,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,318.588074,84986800
2020-08-03,328.320007,329.619995,327.730011,328.790009,320.802979,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,322.042145,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,324.042297,42697700
2020-08-06,331.480011,334.459991,331.130005,334.329987,326.208344,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,326.442535,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,327.418274,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,324.715546,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,329.242859,53774400
2020-08-13,336.609985,338.250000,335.829987,336.829987,328.647614,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,328.657379,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,329.701385,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,330.413696,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,329.037933,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,330.062378,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,331.233307,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,334.589752,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,335.760559,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,339.126801,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,339.868286,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,342.063599,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,340.824524,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,344.034515,54908700
2020-09-02,354.670013,358.750000,353.429993,357.700012,349.010681,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,336.999756,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,334.248260,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,325.115570,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,331.535767,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,325.779083,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,325.944946,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,330.238037,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,331.906555,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,330.589355,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,327.681671,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,323.909180,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,320.304230,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,323.566345,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,316.062531,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,316.904999,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,322.028412,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,327.377045,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,325.594116,51304000
